SOUID,DATE,TG,Q_TG,TN
,,,,82
,,,,94
,,,,64
,,,,65
,,,,82
,,,,75
,,,,81
,,,,80
,,,,96
,,,,109
,,,,62
,,,,75
,,,,125
,,,,81
,,,,60
,,,,59
,,,,105
,,,,146
,,,,154
,,,,113
,,,,99
,,,,110
,,,,101
,,,,85
,,,,80
,,,,89
,,,,87
,,,,109
,,,,111
,,,,97
,,,,75
,,,,105
,,,,92
,,,,87
,,,,86
,,,,93
,,,,117
,,,,139
,,,,82
,,,,122
,,,,127
,,,,155
,,,,111
,,,,133
,,,,157
,,,,152
,,,,166
,,,,145
,,,,136
,,,,152
,,,,175
,,,,167
,,,,132
,,,,123
,,,,110
,,,,133
,,,,111
,,,,121
,,,,129
,,,,136
,,,,135
,,,,196
,,,,198
,,,,125
,,,,160
,,,,137
,,,,143
,,,,127
,,,,130
,,,,126
,,,,119
,,,,103
,,,,136
,,,,143
,,,,145
,,,,126
,,,,148
,,,,167
,,,,135
,,,,150
,,,,182
,,,,144
,,,,144
,,,,163
,,,,141
,,,,128
,,,,120
,,,,115
,,,,129
,,,,123
,,,,126
,,,,104
,,,,140
,,,,122
,,,,123
,,,,162
,,,,152
,,,,132
,,,,158
,,,,163
,,,,172
,,,,165
,,,,148
,,,,139
,,,,144
,,,,182
,,,,144
,,,,146
,,,,142
,,,,128
,,,,118
,,,,94
,,,,101
,,,,97
,,,,80
,,,,103
,,,,140
,,,,100
,,,,110
,,,,78
,,,,97
,,,,121
,,,,140
,,,,103
,,,,123
,,,,126
,,,,84
,,,,68
,,,,68
,,,,115
,,,,120
,,,,98
,,,,126
,,,,128
,,,,160
,,,,129
,,,,134
,,,,162
,,,,138
,,,,144
,,,,104
,,,,110
,,,,75
,,,,113
,,,,81
,,,,109
,,,,34
,,,,53
,,,,73
,,,,47
,,,,95
,,,,65
,,,,90
,,,,78
,,,,28
,,,,33
,,,,76
,,,,69
,,,,67
,,,,92
,,,,77
,,,,78
,,,,126
,,,,106
,,,,102
,,,,96
,,,,101
,,,,103
,,,,122
,,,,108
,,,,113
,,,,111
,,,,80
,,,,84
,,,,86
,,,,86
,,,,72
,,,,58
,,,,55
,,,,83
,,,,80
,,,,47
,,,,33
,,,,82
,,,,55
,,,,64
,,,,58
,,,,82
,,,,58
,,,,46
,,,,70
,,,,49
,,,,-7
,,,,-21
,,,,-35
,,,,21
,,,,10
,,,,10
,,,,13
,,,,-12
,,,,-54
,,,,-60
,,,,-2
,,,,-11
,,,,2
,,,,-5
,,,,-8
,,,,-5
,,,,-17
,,,,-13
,,,,45
,,,,-25
,,,,4
,,,,-23
,,,,14
,,,,-37
,,,,-71
,,,,-13
,,,,-46
,,,,-18
,,,,-52
,,,,-65
,,,,-120
,,,,-5
,,,,64
,,,,36
,,,,17
,,,,37
,,,,68
,,,,50
,,,,40
,,,,46
,,,,37
,,,,15
,,,,15
,,,,17
,,,,6
,,,,5
,,,,0
,,,,-9
,,,,-11
,,,,-8
,,,,-4
,,,,17
,,,,11
,,,,27
,,,,28
,,,,27
,,,,61
,,,,55
,,,,37
,,,,19
,,,,20
,,,,64
,,,,61
,,,,40
,,,,31
,,,,47
,,,,56
,,,,63
,,,,57
,,,,27
,,,,27
,,,,40
,,,,42
,,,,26
,,,,45
,,,,38
,,,,48
,,,,66
,,,,47
,,,,50
,,,,52
,,,,63
,,,,47
,,,,45
,,,,70
,,,,48
,,,,44
,,,,36
,,,,24
,,,,27
,,,,21
,,,,-26
,,,,1
,,,,19
,,,,39
,,,,36
,,,,63
,,,,80
,,,,50
,,,,60
,,,,56
,,,,70
,,,,59
,,,,35
,,,,36
,,,,34
,,,,7
,,,,21
,,,,49
,,,,41
,,,,50
,,,,27
,,,,70
,,,,40
,,,,34
,,,,46
,,,,58
,,,,25
,,,,31
,,,,27
,,,,63
,,,,57
,,,,61
,,,,68
,,,,52
,,,,57
,,,,78
,,,,60
,,,,65
,,,,38
,,,,39
,,,,-4
,,,,-15
,,,,6
,,,,52
,,,,54
,,,,63
,,,,68
,,,,73
,,,,44
,,,,26
,,,,25
,,,,43
,,,,-8
,,,,-1
,,,,16
,,,,47
,,,,29
,,,,70
,,,,69
,,,,48
,,,,59
,,,,47
,,,,50
,,,,16
,,,,75
,,,,89
,,,,77
,,,,67
,,,,93
,,,,93
,,,,63
,,,,51
,,,,65
,,,,73
,,,,91
,,,,94
,,,,97
,,,,85
,,,,108
,,,,88
,,,,94
,,,,100
,,,,116
,,,,102
,,,,140
,,,,135
,,,,95
,,,,90
,,,,95
,,,,108
,,,,98
,,,,112
,,,,78
,,,,65
,,,,83
,,,,78
,,,,101
,,,,103
,,,,98
,,,,90
,,,,79
,,,,80
,,,,30
,,,,94
,,,,82
,,,,97
,,,,119
,,,,106
,,,,112
,,,,119
,,,,104
,,,,137
,,,,140
,,,,148
,,,,129
,,,,134
,,,,133
,,,,127
,,,,152
,,,,141
,,,,137
,,,,133
,,,,130
,,,,128
,,,,142
,,,,150
,,,,160
,,,,115
,,,,139
,,,,126
,,,,142
,,,,143
,,,,181
,,,,173
,,,,131
,,,,135
,,,,147
,,,,149
,,,,128
,,,,129
,,,,138
,,,,132
,,,,138
,,,,141
,,,,144
,,,,133
,,,,136
,,,,134
,,,,129
,,,,143
,,,,145
,,,,142
,,,,148
,,,,159
,,,,154
,,,,155
,,,,162
,,,,142
,,,,132
,,,,138
,,,,166
,,,,139
,,,,133
,,,,128
,,,,170
,,,,150
,,,,183
,,,,162
,,,,155
,,,,163
,,,,190
,,,,188
,,,,147
,,,,142
,,,,142
,,,,145
,,,,140
,,,,132
,,,,163
,,,,141
,,,,176
,,,,175
,,,,173
,,,,154
,,,,144
,,,,140
,,,,143
,,,,128
,,,,153
,,,,155
,,,,135
,,,,140
,,,,149
,,,,120
,,,,139
,,,,137
,,,,156
,,,,166
,,,,143
,,,,117
,,,,115
,,,,119
,,,,121
,,,,86
,,,,123
,,,,127
,,,,132
,,,,115
,,,,120
,,,,88
,,,,123
,,,,123
,,,,126
,,,,100
,,,,81
,,,,91
,,,,122
,,,,105
,,,,85
,,,,75
,,,,99
,,,,78
,,,,90
,,,,80
,,,,31
,,,,94
,,,,117
,,,,119
,,,,110
,,,,72
,,,,109
,,,,106
,,,,108
,,,,120
,,,,109
,,,,91
,,,,97
,,,,115
,,,,104
,,,,99
,,,,110
,,,,108
,,,,106
,,,,135
,,,,108
,,,,112
,,,,104
,,,,60
,,,,25
,,,,0
,,,,5
,,,,9
,,,,24
,,,,48
,,,,63
,,,,73
,,,,75
,,,,63
,,,,70
,,,,68
,,,,67
,,,,46
,,,,16
,,,,23
,,,,6
,,,,10
,,,,45
,,,,26
,,,,42
,,,,43
,,,,40
,,,,55
,,,,76
,,,,88
,,,,88
,,,,61
,,,,63
,,,,51
,,,,33
,,,,24
,,,,-9
,,,,-22
,,,,25
,,,,5
,,,,20
,,,,16
,,,,-20
,,,,31
,,,,-5
,,,,-15
,,,,5
,,,,52
,,,,27
,,,,8
,,,,-12
,,,,46
,,,,12
,,,,13
,,,,22
,,,,20
,,,,8
,,,,-2
,,,,-30
,,,,3
,,,,-5
,,,,-19
,,,,-9
,,,,8
,,,,-1
,,,,23
,,,,-8
,,,,30
,,,,15
,,,,10
,,,,4
,,,,7
,,,,-16
,,,,-46
,,,,32
,,,,-18
,,,,-54
,,,,-72
,,,,-28
,,,,-38
,,,,39
,,,,33
,,,,39
,,,,40
,,,,33
,,,,32
,,,,13
,,,,14
,,,,-7
,,,,-27
,,,,-39
,,,,-43
,,,,-27
,,,,-18
,,,,-14
,,,,0
,,,,24
,,,,-10
,,,,2
,,,,10
,,,,7
,,,,31
,,,,10
,,,,-6
,,,,-11
,,,,-31
,,,,-38
,,,,-54
,,,,-63
,,,,-33
,,,,-39
,,,,-15
,,,,-60
,,,,-31
,,,,-31
,,,,-25
,,,,-20
,,,,-17
,,,,-28
,,,,-47
,,,,-44
,,,,-53
,,,,-54
,,,,-34
,,,,-16
,,,,-31
,,,,6
,,,,5
,,,,13
,,,,12
,,,,47
,,,,34
,,,,8
,,,,-35
,,,,-27
,,,,9
,,,,12
,,,,9
,,,,16
,,,,-10
,,,,19
,,,,22
,,,,24
,,,,19
,,,,23
,,,,35
,,,,43
,,,,35
,,,,32
,,,,48
,,,,25
,,,,26
,,,,38
,,,,32
,,,,59
,,,,47
,,,,50
,,,,26
,,,,12
,,,,0
,,,,0
,,,,40
,,,,-20
,,,,10
,,,,20
,,,,20
,,,,-9999
,,,,-9999
,,,,-9999
,,,,-9999
,,,,-9999
,,,,-9999
,,,,-9999
,,,,-9999
,,,,-9999
,,,,-9999
,,,,-9999
,,,,-9999
,,,,-9999
,,,,-9999
,,,,-9999
,,,,-9999
,,,,-9999
,,,,-9999
,,,,-9999
,,,,-9999
,,,,-9999
,,,,-9999
,,,,-9999
,,,,22
,,,,23
,,,,36
,,,,42
,,,,50
,,,,34
,,,,31
,,,,64
,,,,56
,,,,54
,,,,55
,,,,67
,,,,46
,,,,24
,,,,51
,,,,44
,,,,59
,,,,68
,,,,75
,,,,76
,,,,85
,,,,68
,,,,75
,,,,86
,,,,44
,,,,62
,,,,95
,,,,89
,,,,95
,,,,88
,,,,87
,,,,72
,,,,62
,,,,99
,,,,73
,,,,86
,,,,102
,,,,108
,,,,67
,,,,83
,,,,82
,,,,83
,,,,77
,,,,68
,,,,83
,,,,90
,,,,70
,,,,110
,,,,119
,,,,97
,,,,121
,,,,109
,,,,106
,,,,107
,,,,110
,,,,98
,,,,98
,,,,110
,,,,102
,,,,129
,,,,118
,,,,130
,,,,121
,,,,130
,,,,123
,,,,127
,,,,115
,,,,114
,,,,135
,,,,145
,,,,135
,,,,141
,,,,135
,,,,167
,,,,173
,,,,181
,,,,187
,,,,153
,,,,145
,,,,137
,,,,153
,,,,149
,,,,144
,,,,147
,,,,142
,,,,140
,,,,136
,,,,140
,,,,141
,,,,144
,,,,134
,,,,89
,,,,151
,,,,141
,,,,137
,,,,138
,,,,139
,,,,155
,,,,161
,,,,183
,,,,176
,,,,173
,,,,176
,,,,153
,,,,189
,,,,171
,,,,175
,,,,167
,,,,170
,,,,166
,,,,148
,,,,135
,,,,146
,,,,140
,,,,156
,,,,138
,,,,138
,,,,145
,,,,138
,,,,136
,,,,134
,,,,155
,,,,162
,,,,144
,,,,149
,,,,130
,,,,147
,,,,131
,,,,128
,,,,149
,,,,119
,,,,134
,,,,112
,,,,145
,,,,150
,,,,84
,,,,89
,,,,60
,,,,90
,,,,120
,,,,110
,,,,80
,,,,60
,,,,105
,,,,135
,,,,121
,,,,136
,,,,118
,,,,121
,,,,126
,,,,118
,,,,123
,,,,120
,,,,122
,,,,132
,,,,130
,,,,110
,,,,71
,,,,82
,,,,126
,,,,104
,,,,102
,,,,87
,,,,112
,,,,96
,,,,105
,,,,53
,,,,113
,,,,101
,,,,81
,,,,91
,,,,104
,,,,99
,,,,115
,,,,119
,,,,107
,,,,79
,,,,71
,,,,68
,,,,28
,,,,15
,,,,-4
,,,,37
,,,,41
,,,,25
,,,,44
,,,,68
,,,,63
,,,,54
,,,,43
,,,,40
,,,,34
,,,,53
,,,,86
,,,,64
,,,,54
,,,,56
,,,,52
,,,,77
,,,,60
,,,,42
,,,,46
,,,,57
,,,,52
,,,,55
,,,,45
,,,,18
,,,,-3
,,,,31
,,,,22
,,,,-24
,,,,-51
,,,,25
,,,,65
,,,,71
,,,,43
,,,,39
,,,,52
,,,,55
,,,,53
,,,,44
,,,,40
,,,,32
,,,,42
,,,,55
,,,,15
,,,,6
,,,,1
,,,,-14
,,,,-11
,,,,-18
,,,,-1
,,,,-32
,,,,23
,,,,66
,,,,39
,,,,19
,,,,19
,,,,34
,,,,35
,,,,31
,,,,28
,,,,17
,,,,30
,,,,25
,,,,0
,,,,18
,,,,12
,,,,-13
,,,,56
,,,,40
,,,,-8
,,,,32
,,,,61
,,,,59
,,,,47
,,,,26
,,,,-12
,,,,29
,,,,39
,,,,19
,,,,-30
,,,,8
,,,,40
,,,,-11
,,,,34
,,,,36
,,,,39
,,,,23
,,,,14
,,,,11
,,,,-12
,,,,-34
,,,,-38
,,,,-60
,,,,-54
,,,,-18
,,,,-12
,,,,-25
,,,,3
,,,,25
,,,,-6
,,,,-2
,,,,1
,,,,28
,,,,8
,,,,22
,,,,20
,,,,-24
,,,,49
,,,,45
,,,,33
,,,,18
,,,,32
,,,,10
,,,,32
,,,,39
,,,,41
,,,,-11
,,,,-46
,,,,-40
,,,,-27
,,,,3
,,,,19
,,,,16
,,,,35
,,,,15
,,,,42
,,,,21
,,,,38
,,,,48
,,,,15
,,,,38
,,,,17
,,,,13
,,,,47
,,,,47
,,,,48
,,,,24
,,,,22
,,,,29
,,,,38
,,,,35
,,,,25
,,,,24
,,,,2
,,,,-23
,,,,2
,,,,17
,,,,48
,,,,45
,,,,49
,,,,60
,,,,37
,,,,24
,,,,36
,,,,22
,,,,15
,,,,19
,,,,8
,,,,8
,,,,-21
,,,,-6
,,,,18
,,,,47
,,,,48
,,,,36
,,,,27
,,,,32
,,,,41
,,,,24
,,,,17
,,,,22
,,,,58
,,,,65
,,,,70
,,,,40
,,,,53
,,,,20
,,,,1
,,,,-1
,,,,32
,,,,42
,,,,29
,,,,48
,,,,33
,,,,20
,,,,70
,,,,54
,,,,91
,,,,66
,,,,83
,,,,62
,,,,85
,,,,69
,,,,65
,,,,53
,,,,89
,,,,80
,,,,94
,,,,78
,,,,56
,,,,57
,,,,60
,,,,59
,,,,95
,,,,94
,,,,96
,,,,110
,,,,97
,,,,86
,,,,100
,,,,91
,,,,109
,,,,118
,,,,118
,,,,121
,,,,103
,,,,104
,,,,125
,,,,127
,,,,136
,,,,134
,,,,102
,,,,132
,,,,136
,,,,145
,,,,154
,,,,152
,,,,149
,,,,142
,,,,143
,,,,142
,,,,103
,,,,111
,,,,105
,,,,116
,,,,160
,,,,162
,,,,153
,,,,132
,,,,129
,,,,92
,,,,111
,,,,147
,,,,113
,,,,130
,,,,99
,,,,114
,,,,156
,,,,143
,,,,170
,,,,144
,,,,188
,,,,196
,,,,170
,,,,122
,,,,130
,,,,143
,,,,126
,,,,116
,,,,146
,,,,150
,,,,174
,,,,178
,,,,157
,,,,164
,,,,160
,,,,137
,,,,132
,,,,134
,,,,157
,,,,155
,,,,186
,,,,178
,,,,174
,,,,166
,,,,130
,,,,140
,,,,169
,,,,162
,,,,137
,,,,145
,,,,151
,,,,158
,,,,106
,,,,162
,,,,181
,,,,169
,,,,155
,,,,176
,,,,144
,,,,117
,,,,139
,,,,184
,,,,173
,,,,159
,,,,129
,,,,148
,,,,145
,,,,138
,,,,157
,,,,146
,,,,138
,,,,103
,,,,138
,,,,150
,,,,118
,,,,135
,,,,141
,,,,145
,,,,126
,,,,175
,,,,158
,,,,131
,,,,143
,,,,117
,,,,112
,,,,137
,,,,125
,,,,93
,,,,107
,,,,71
,,,,113
,,,,118
,,,,147
,,,,109
,,,,138
,,,,102
,,,,121
,,,,112
,,,,135
,,,,116
,,,,75
,,,,65
,,,,103
,,,,90
,,,,126
,,,,129
,,,,139
,,,,116
,,,,90
,,,,105
,,,,109
,,,,75
,,,,87
,,,,67
,,,,52
,,,,48
,,,,60
,,,,66
,,,,85
,,,,61
,,,,78
,,,,104
,,,,21
,,,,72
,,,,32
,,,,-12
,,,,68
,,,,65
,,,,42
,,,,32
,,,,27
,,,,31
,,,,77
,,,,60
,,,,33
,,,,31
,,,,35
,,,,25
,,,,43
,,,,-12
,,,,41
,,,,35
,,,,-16
,,,,-24
,,,,55
,,,,66
,,,,65
,,,,61
,,,,57
,,,,69
,,,,75
,,,,-4
,,,,-26
,,,,25
,,,,53
,,,,51
,,,,48
,,,,27
,,,,-5
,,,,-7
,,,,34
,,,,16
,,,,25
,,,,55
,,,,39
,,,,1
,,,,-14
,,,,40
,,,,25
,,,,46
,,,,40
,,,,46
,,,,15
,,,,-7
,,,,55
,,,,55
,,,,54
,,,,50
,,,,34
,,,,39
,,,,34
,,,,36
,,,,38
,,,,45
,,,,38
,,,,32
,,,,30
,,,,30
,,,,68
,,,,43
,,,,37
,,,,28
,,,,25
,,,,-1
,,,,-20
,,,,-26
,,,,-35
,,,,-21
,,,,-16
,,,,-19
,,,,-21
,,,,-54
,,,,12
,,,,-16
,,,,-34
,,,,-20
,,,,-40
,,,,-46
,,,,-52
,,,,-45
,,,,3
,,,,15
,,,,15
,,,,17
,,,,36
,,,,45
,,,,20
,,,,34
,,,,20
,,,,34
,,,,49
,,,,76
,,,,42
,,,,29
,,,,33
,,,,55
,,,,52
,,,,33
,,,,2
,,,,21
,,,,-12
,,,,-19
,,,,-7
,,,,-67
,,,,-64
,,,,-24
,,,,-11
,,,,-29
,,,,22
,,,,35
,,,,35
,,,,5
,,,,-24
,,,,16
,,,,22
,,,,7
,,,,4
,,,,7
,,,,22
,,,,27
,,,,5
,,,,-2
,,,,30
,,,,-6
,,,,25
,,,,-3
,,,,-44
,,,,-64
,,,,-55
,,,,-47
,,,,-18
,,,,-3
,,,,-7
,,,,-17
,,,,-29
,,,,-7
,,,,-12
,,,,-11
,,,,-12
,,,,-11
,,,,-10
,,,,-28
,,,,-22
,,,,1
,,,,-16
,,,,6
,,,,23
,,,,12
,,,,6
,,,,50
,,,,46
,,,,54
,,,,35
,,,,46
,,,,41
,,,,28
,,,,39
,,,,21
,,,,21
,,,,5
,,,,-16
,,,,-17
,,,,-12
,,,,2
,,,,17
,,,,9
,,,,29
,,,,42
,,,,35
,,,,35
,,,,47
,,,,47
,,,,33
,,,,-8
,,,,-24
,,,,-20
,,,,-9
,,,,-8
,,,,-6
,,,,2
,,,,-5
,,,,48
,,,,48
,,,,45
,,,,34
,,,,50
,,,,55
,,,,93
,,,,88
,,,,84
,,,,100
,,,,123
,,,,101
,,,,85
,,,,88
,,,,76
,,,,115
,,,,103
,,,,61
,,,,42
,,,,44
,,,,76
,,,,91
,,,,120
,,,,107
,,,,112
,,,,99
,,,,108
,,,,131
,,,,113
,,,,85
,,,,78
,,,,107
,,,,106
,,,,136
,,,,140
,,,,154
,,,,138
,,,,106
,,,,103
,,,,61
,,,,58
,,,,69
,,,,97
,,,,98
,,,,115
,,,,117
,,,,86
,,,,97
,,,,89
,,,,119
,,,,131
,,,,137
,,,,131
,,,,119
,,,,114
,,,,147
,,,,125
,,,,128
,,,,94
,,,,104
,,,,113
,,,,128
,,,,107
,,,,137
,,,,121
,,,,116
,,,,101
,,,,120
,,,,104
,,,,105
,,,,118
,,,,125
,,,,118
,,,,125
,,,,143
,,,,123
,,,,140
,,,,138
,,,,152
,,,,146
,,,,123
,,,,115
,,,,110
,,,,147
,,,,145
,,,,111
,,,,110
,,,,111
,,,,103
,,,,112
,,,,134
,,,,134
,,,,151
,,,,129
,,,,137
,,,,122
,,,,129
,,,,123
,,,,139
,,,,146
,,,,127
,,,,125
,,,,112
,,,,137
,,,,148
,,,,128
,,,,133
,,,,115
,,,,148
,,,,132
,,,,145
,,,,144
,,,,139
,,,,138
,,,,132
,,,,141
,,,,122
,,,,130
,,,,130
,,,,106
,,,,139
,,,,154
,,,,122
,,,,115
,,,,131
,,,,140
,,,,132
,,,,121
,,,,113
,,,,114
,,,,106
,,,,101
,,,,97
,,,,77
,,,,99
,,,,112
,,,,91
,,,,89
,,,,125
,,,,111
,,,,86
,,,,70
,,,,111
,,,,97
,,,,75
,,,,116
,,,,115
,,,,105
,,,,96
,,,,70
,,,,97
,,,,77
,,,,60
,,,,80
,,,,80
,,,,50
,,,,41
,,,,103
,,,,114
,,,,102
,,,,77
,,,,107
,,,,117
,,,,105
,,,,93
,,,,59
,,,,40
,,,,62
,,,,81
,,,,97
,,,,111
,,,,96
,,,,116
,,,,100
,,,,75
,,,,101
,,,,98
,,,,77
,,,,102
,,,,90
,,,,33
,,,,23
,,,,25
,,,,46
,,,,-16
,,,,38
,,,,0
,,,,20
,,,,41
,,,,12
,,,,-18
,,,,49
,,,,42
,,,,30
,,,,39
,,,,35
,,,,31
,,,,17
,,,,34
,,,,16
,,,,37
,,,,52
,,,,44
,,,,34
,,,,53
,,,,49
,,,,48
,,,,51
,,,,33
,,,,37
,,,,44
,,,,26
,,,,14
,,,,-4
,,,,-24
,,,,-32
,,,,-5
,,,,-17
,,,,-13
,,,,-25
,,,,-14
,,,,-18
,,,,-9
,,,,5
,,,,13
,,,,3
,,,,-4
,,,,-25
,,,,-19
,,,,-16
,,,,37
,,,,55
,,,,46
,,,,51
,,,,41
,,,,22
,,,,5
,,,,15
,,,,36
,,,,17
,,,,-30
,,,,-23
,,,,-31
,,,,9
,,,,23
,,,,24
,,,,51
,,,,23
,,,,13
,,,,21
,,,,2
,,,,1
,,,,10
,,,,10
,,,,4
,,,,-2
,,,,10
,,,,4
,,,,29
,,,,16
,,,,14
,,,,-3
,,,,-2
,,,,26
,,,,25
,,,,35
,,,,28
,,,,-13
,,,,21
,,,,23
,,,,23
,,,,48
,,,,46
,,,,33
,,,,-24
,,,,-57
,,,,-9
,,,,24
,,,,23
,,,,34
,,,,46
,,,,26
,,,,15
,,,,2
,,,,19
,,,,16
,,,,9
,,,,-19
,,,,-24
,,,,19
,,,,5
,,,,3
,,,,-10
,,,,-46
,,,,-8
,,,,-14
,,,,-5
,,,,-6
,,,,1
,,,,15
,,,,-15
,,,,-40
,,,,-61
,,,,-59
,,,,-74
,,,,-46
,,,,-63
,,,,-60
,,,,-35
,,,,-47
,,,,-11
,,,,-13
,,,,-25
,,,,-32
,,,,-32
,,,,-68
,,,,-15
,,,,-14
,,,,-37
,,,,-20
,,,,-11
,,,,4
,,,,8
,,,,20
,,,,31
,,,,19
,,,,53
,,,,30
,,,,19
,,,,23
,,,,9
,,,,33
,,,,28
,,,,15
,,,,1
,,,,4
,,,,7
,,,,-9
,,,,-30
,,,,-27
,,,,21
,,,,32
,,,,35
,,,,29
,,,,10
,,,,14
,,,,44
,,,,40
,,,,61
,,,,54
,,,,54
,,,,33
,,,,32
,,,,28
,,,,34
,,,,10
,,,,18
,,,,37
,,,,43
,,,,41
,,,,55
,,,,67
,,,,54
,,,,48
,,,,45
,,,,41
,,,,21
,,,,22
,,,,52
,,,,59
,,,,66
,,,,58
,,,,89
,,,,82
,,,,66
,,,,76
,,,,112
,,,,114
,,,,101
,,,,64
,,,,63
,,,,27
,,,,47
,,,,81
,,,,26
,,,,64
,,,,80
,,,,77
,,,,73
,,,,82
,,,,98
,,,,79
,,,,46
,,,,108
,,,,108
,,,,83
,,,,83
,,,,68
,,,,70
,,,,67
,,,,69
,,,,79
,,,,88
,,,,65
,,,,105
,,,,84
,,,,78
,,,,82
,,,,67
,,,,86
,,,,97
,,,,102
,,,,122
,,,,105
,,,,102
,,,,99
,,,,120
,,,,108
,,,,88
,,,,92
,,,,82
,,,,98
,,,,134
,,,,113
,,,,93
,,,,95
,,,,78
,,,,94
,,,,117
,,,,104
,,,,101
,,,,133
,,,,109
,,,,102
,,,,80
,,,,158
,,,,147
,,,,143
,,,,146
,,,,129
,,,,119
,,,,103
,,,,117
,,,,134
,,,,133
,,,,136
,,,,134
,,,,115
,,,,137
,,,,154
,,,,164
,,,,145
,,,,171
,,,,182
,,,,196
,,,,176
,,,,143
,,,,130
,,,,128
,,,,168
,,,,154
,,,,161
,,,,172
,,,,171
,,,,172
,,,,188
,,,,204
,,,,210
,,,,218
,,,,206
,,,,212
,,,,208
,,,,193
,,,,182
,,,,150
,,,,180
,,,,212
,,,,167
,,,,181
,,,,160
,,,,157
,,,,159
,,,,158
,,,,149
,,,,120
,,,,146
,,,,140
,,,,115
,,,,132
,,,,131
,,,,145
,,,,140
,,,,143
,,,,122
,,,,131
,,,,153
,,,,161
,,,,161
,,,,143
,,,,121
,,,,128
,,,,115
,,,,114
,,,,154
,,,,151
,,,,143
,,,,139
,,,,144
,,,,119
,,,,105
,,,,143
,,,,122
,,,,116
,,,,110
,,,,141
,,,,131
,,,,129
,,,,118
,,,,127
,,,,111
,,,,114
,,,,93
,,,,97
,,,,114
,,,,104
,,,,81
,,,,105
,,,,98
,,,,109
,,,,87
,,,,96
,,,,92
,,,,88
,,,,78
,,,,69
,,,,53
,,,,36
,,,,23
,,,,102
,,,,87
,,,,56
,,,,80
,,,,91
,,,,89
,,,,97
,,,,90
,,,,73
,,,,49
,,,,24
,,,,-4
,,,,7
,,,,48
,,,,42
,,,,67
,,,,78
,,,,96
,,,,85
,,,,91
,,,,89
,,,,75
,,,,77
,,,,73
,,,,82
,,,,98
,,,,80
,,,,24
,,,,70
,,,,61
,,,,48
,,,,68
,,,,68
,,,,63
,,,,65
,,,,51
,,,,19
,,,,7
,,,,19
,,,,80
,,,,77
,,,,59
,,,,43
,,,,7
,,,,56
,,,,74
,,,,57
,,,,56
,,,,73
,,,,58
,,,,49
,,,,61
,,,,64
,,,,71
,,,,29
,,,,11
,,,,18
,,,,-5
,,,,32
,,,,71
,,,,61
,,,,44
,,,,57
,,,,62
,,,,56
,,,,64
,,,,89
,,,,55
,,,,9
,,,,10
,,,,25
,,,,37
,,,,30
,,,,29
,,,,48
,,,,37
,,,,2
,,,,4
,,,,1
,,,,-12
,,,,-4
,,,,14
,,,,32
,,,,36
,,,,52
,,,,51
,,,,19
,,,,-12
,,,,-36
,,,,-58
,,,,-43
,,,,-30
,,,,-36
,,,,-26
,,,,-11
,,,,13
,,,,2
,,,,-11
,,,,-32
,,,,1
,,,,12
,,,,-12
,,,,20
,,,,15
,,,,-15
,,,,-11
,,,,18
,,,,8
,,,,6
,,,,10
,,,,33
,,,,10
,,,,12
,,,,7
,,,,10
,,,,-30
,,,,-64
,,,,1
,,,,22
,,,,1
,,,,30
,,,,36
,,,,46
,,,,24
,,,,-13
,,,,-12
,,,,-1
,,,,4
,,,,5
,,,,44
,,,,55
,,,,45
,,,,53
,,,,38
,,,,33
,,,,29
,,,,26
,,,,36
,,,,47
,,,,21
,,,,26
,,,,2
,,,,8
,,,,18
,,,,25
,,,,57
,,,,8
,,,,-3
,,,,17
,,,,-2
,,,,2
,,,,17
,,,,9
,,,,17
,,,,10
,,,,11
,,,,-2
,,,,22
,,,,-25
,,,,-19
,,,,15
,,,,17
,,,,21
,,,,33
,,,,31
,,,,15
,,,,14
,,,,34
,,,,39
,,,,20
,,,,24
,,,,-2
,,,,-31
,,,,-38
,,,,11
,,,,16
,,,,37
,,,,44
,,,,33
,,,,22
,,,,11
,,,,28
,,,,48
,,,,36
,,,,4
,,,,6
,,,,37
,,,,32
,,,,30
,,,,23
,,,,47
,,,,41
,,,,15
,,,,12
,,,,24
,,,,23
,,,,30
,,,,38
,,,,102
,,,,103
,,,,114
,,,,87
,,,,49
,,,,51
,,,,43
,,,,38
,,,,31
,,,,43
,,,,69
,,,,98
,,,,102
,,,,96
,,,,81
,,,,71
,,,,46
,,,,54
,,,,67
,,,,41
,,,,49
,,,,57
,,,,50
,,,,53
,,,,33
,,,,72
,,,,69
,,,,70
,,,,63
,,,,64
,,,,76
,,,,61
,,,,84
,,,,63
,,,,118
,,,,124
,,,,139
,,,,127
,,,,120
,,,,118
,,,,108
,,,,106
,,,,95
,,,,118
,,,,112
,,,,114
,,,,106
,,,,106
,,,,86
,,,,111
,,,,84
,,,,128
,,,,129
,,,,117
,,,,121
,,,,112
,,,,117
,,,,106
,,,,128
,,,,136
,,,,111
,,,,112
,,,,129
,,,,129
,,,,127
,,,,141
,,,,136
,,,,157
,,,,138
,,,,142
,,,,108
,,,,139
,,,,126
,,,,119
,,,,131
,,,,166
,,,,158
,,,,150
,,,,134
,,,,109
,,,,116
,,,,170
,,,,179
,,,,175
,,,,175
,,,,171
,,,,171
,,,,167
,,,,163
,,,,200
,,,,178
,,,,141
,,,,158
,,,,138
,,,,130
,,,,151
,,,,156
,,,,144
,,,,147
,,,,168
